indicat;time;unix;lat;lon;alt;head;speed;equip;regist;orig;dest;id_iata;id_icao;code1;code2;Distance1;Distance2
9114.0;2017-11-08 12:14:44-02:00;1510150484.0;-21.3973;-44.8293;31250.0;35.0;505.0;A321;PT-MXO;GRU;REC;JJ3692;TAM3692;48FCB;0;152.80985721182333;982.8540007356991
613.0;2017-11-08 07:18:36-02:00;1510132716.0;-16.0329;-47.8484;8850.0;164.0;298.0;B738;PR-GXH;BSB;CGH;G31465;GLO1465;48E77;0;10.53736352079653;461.35041414654324
8367.0;2017-11-01 07:07:47-02:00;1509527267.0;-27.0458;-49.3693;36025.0;216.0;384.0;A320;PR-ONX;GRU;POA;O66116;ONE6116;48FBD;0;268.08828651520946;201.12789130273833
9198.0;2017-11-14 09:42:13-02:00;1510659733.0;-8.1333;-34.9186;0.0;71.0;0.0;A320;PR-ONS;GRU;REC;O66304;ONE6304;48E6C;0;1135.4489245485631;0.4841124458001096
9554.0;2017-11-01 08:46:20-02:00;1509533180.0;-19.6629;-43.3282;37000.0;41.0;459.0;A320;PR-AVR;GRU;SSA;O66250;ONE6250;48A71;0;286.90934644074935;498.1048178622556
9533.0;2017-10-30 13:30:44-02:00;1509377444.0;-17.237;-41.4445;36975.0;33.0;511.0;A321;PT-XPO;GRU;SSA;JJ3894;TAM3894;49246;0;467.99982991105753;317.0207389908804
9703.0;2017-11-14 23:39:05-02:00;1510709945.0;-15.4675;-40.2277;34975.0;32.0;456.0;A321;PT-XPF;GRU;SSA;JJ4501;TAM4501;491B0;0;595.303980014855;189.6866514430167
3394.0;2017-09-27 12:30:39-03:00;1506526239.0;-23.1218;-44.2817;14025.0;76.0;351.0;A319;PR-MYM;CGH;SDU;JJ3924;TAM3924;4894F;0;134.4821620159144;63.21245788054154
6531.0;2017-09-29 14:43:57-03:00;1506707037.0;-25.3716;-48.0288;23625.0;58.0;418.0;A320;PR-OCP;CWB;GRU;O66247;ONE6247;490F2;0;63.00803428569339;144.19741163485443
14068.0;2017-11-14 04:50:46-02:00;1510642246.0;-15.8459;-39.8508;36000.0;209.0;431.0;A20N;PR-OBL;SSA;GRU;O66251;ONE6251;49329;0;197.70573886764944;590.2168030448752
11486.0;2017-11-13 18:30:17-02:00;1510605017.0;-17.5775;-40.4397;34025.0;207.0;455.0;A321;PT-XPF;REC;GRU;JJ3301;TAM3301;491B0;0;653.4265446579757;489.08579956017525
13694.0;2017-10-05 08:24:07-03:00;1507202647.0;-16.4192;-40.1556;34000.0;208.0;454.0;A321;PT-MXL;SSA;GRU;JJ3179;TAM3179;48F6A;0;236.3995083140639;552.3296634823365
939.0;2017-09-29 13:56:25-03:00;1506704185.0;-15.8649;-47.948;3775.0;85.0;140.0;B738;PR-GGF;CGH;BSB;G31448;GLO1448;48175;0;472.1846680723165;1.7397152901550281
5063.0;2017-09-27 19:06:38-03:00;1506549998.0;-23.0227;-47.1225;15800.0;188.0;328.0;E195;PR-AXP;CNF;CGH;AD2623;AZU2623;48E05;0;269.86730204613735;44.4676403004331
5249.0;2017-10-27 16:30:40-02:00;1509129040.0;-21.6885;-46.0598;31975.0;194.0;437.0;A320;PR-MHU;CNF;CGH;JJ3223;TAM3223;48135;0;170.81976714551513;121.07482835712887
8888.0;2017-10-10 21:27:46-03:00;1507681666.0;-8.7804;-35.6944;21650.0;37.0;365.0;A20N;PR-YRA;GRU;REC;AD4488;AZU4488;492B0;4442;1077.341642038171;60.41520941874205
12947.0;2017-11-02 16:21:44-02:00;1509646904.0;-23.1406;-43.667;14850.0;251.0;405.0;A318;PR-ONI;SDU;CGH;O66011;ONE6011;48BB0;3711;31.160923774352746;167.48608846477168
13095.0;2017-11-06 14:28:17.447271-02:00;1509985697.4472713;-23.669709090500916;-45.93154836167013;19700.909114233313;257.0;294.5236369700661;B738;PR-GXB;SDU;CGH;G31029;GLO1029;48DB1;0;159.54925718769132;40.0
4466.0;2017-11-04 19:21:31-02:00;1509830491.0;-23.381;-45.436;27000.0;72.0;421.0;B737;PR-GED;CGH;SDU;G31050;GLO1050;48989;0;68.86315859934943;128.80350295511167
8163.0;2017-10-05 08:22:05-03:00;1507202525.0;-29.9927;-51.2649;1350.0;91.0;166.0;A321;PT-MXM;GRU;POA;JJ3299;TAM3299;48F69;0;470.5336209806982;4.883015353005467
8650.0;2017-09-22 21:07:47-03:00;1506125267.0;-19.9318;-43.7268;39025.0;35.0;420.0;A20N;PR-YRC;GRU;REC;AD4488;AZU4488;492A5;4227;260.5200413142582;875.1985292891583
11200.0;2017-10-24 16:13:44-02:00;1508868824.0;-18.2412;-41.6449;38000.0;234.0;391.0;B738;PR-GUL;REC;GRU;G31617;GLO1617;48988;0;723.8264715345064;413.482325206092
9065.0;2017-11-05 09:05:35-02:00;1509879935.0;-17.8639;-42.2758;37000.0;32.0;448.0;B738;PR-GXI;GRU;REC;G31614;GLO1614;48E78;0;409.6647056700849;726.2969748888166
2900.0;2017-11-10 10:32:07-02:00;1510317127.0;-25.6548;-48.2407;32025.0;216.0;422.0;A320;PR-MHZ;CGH;POA;JJ3053;TAM3053;48275;0;149.53341810457727;303.75453971738307
9932.0;2017-10-06 18:09:31-03:00;1507324171.0;-29.9939;-51.1623;0.0;180.0;0.0;A320;PR-TYF;POA;CGH;JJ3046;TAM3046;48EC6;0;0.45868940830532695;452.56975984955403
5467.0;2017-09-12 10:47:00-03:00;1505224020.0;-19.9778;-44.5023;20275.0;210.0;404.0;A320;PR-ONZ;CNF;GRU;O66147;ONE6147;48FBF;0;36.75220306764806;235.16730375740462
11163.0;2017-10-08 21:08:17-03:00;1507507697.0;-12.9367;-37.6348;35975.0;210.0;461.0;A320;PR-ONY;REC;GRU;O66303;ONE6303;48FBE;0;330.55850272427807;807.4513354282807
10024.0;2017-10-27 22:16:53-02:00;1509149813.0;-26.4876;-48.3903;36975.0;32.0;426.0;A320;PR-MHU;POA;CGH;JJ3046;TAM3046;48135;0;257.07445190340144;196.1983063672861
8587.0;2017-11-14 18:50:50-02:00;1510692650.0;-27.744;-49.9492;36000.0;216.0;424.0;A320;PR-OCN;GRU;POA;O66128;ONE6128;490F0;0;320.2313735924344;149.74829227065277
2567.0;2017-09-28 19:03:48-03:00;1506636228.0;-28.9221;-50.6315;26400.0;216.0;445.0;A320;PR-MYX;CGH;POA;JJ3085;TAM3085;48CE7;0;383.6359850063178;70.34081783090434
782.0;2017-09-20 21:46:45-03:00;1505954805.0;-20.1609;-47.9088;31975.0;353.0;473.0;A320;PR-MYA;CGH;BSB;JJ3218;TAM3218;48273;0;219.68125945398972;257.8500218363804
9494.0;2017-10-27 11:38:26-02:00;1509111506.0;-18.6282;-42.3545;39000.0;32.0;475.0;B738;PR-GUD;GRU;SSA;G31694;GLO1694;48612;0;369.91919702828443;415.37091408994377
8551.0;2017-11-12 15:10:27-02:00;1510506627.0;-29.9983;-50.9874;3025.0;269.0;169.0;B738;PR-GTT;GRU;POA;G31176;GLO1176;4800A;0;462.85574203687133;9.567096876417658
10032.0;2017-10-28 14:46:43-02:00;1509209203.0;-27.2222;-49.0969;37000.0;36.0;478.0;A320;PR-TYD;POA;CGH;JJ3697;TAM3697;48E55;0;199.3269207015936;253.50465496835398
1604.0;2017-09-28 09:14:33-03:00;1506600873.0;-22.706;-45.8672;24475.0;14.0;434.0;A319;PT-TMC;CGH;CNF;JJ3262;TAM3262;4851A;0;70.43168560162687;213.51852371212837
2301.0;2017-10-31 10:35:41-02:00;1509453341.0;-24.8878;-48.686;19125.0;228.0;332.0;B738;PR-GTN;CGH;CWB;G31134;GLO1134;48005;0;134.61490692351305;46.991437558921696
13333.0;2017-11-11 10:12:36-02:00;1510402356.0;-23.5755;-46.6918;3650.0;146.0;136.0;B738;PR-GGE;SDU;CGH;G31011;GLO1011;48120;0;198.9771408726352;3.6136869529165296
12458.0;2017-10-10 13:48:56-03:00;1507654136.0;-22.9076;-43.163;0.0;177.0;84.0;B738;PR-GTP;SDU;CGH;G31029;GLO1029;48007;0;0.14689074040064753;197.67203955922838
2585.0;2017-09-30 09:26:30-03:00;1506774390.0;-27.0816;-49.1993;40000.0;212.0;447.0;B738;PR-GXH;CGH;POA;G31204;GLO1204;48E77;0;249.4164079380301;203.66494466765508
8658.0;2017-09-23 12:34:32-03:00;1506180872.0;-23.396;-46.3527;4550.0;71.0;258.0;A321;PT-MXI;GRU;REC;JJ3623;TAM3623;48809;0;7.051445091446443;1129.7138507893055
9158.0;2017-11-11 11:33:03-02:00;1510407183.0;-9.3771;-36.1112;32175.0;36.0;490.0;A20N;PR-YRE;GRU;REC;AD2572;AZU2572;492AA;4524;1033.7741241290203;103.13105690980757
1525.0;2017-09-21 18:13:03-03:00;1506028383.0;-23.2781;-46.0502;25550.0;12.0;398.0;B738;PR-GXJ;CGH;CNF;G31310;GLO1310;48E92;0;39.43231102448387;248.47672166500072
11245.0;2017-10-27 10:10:58-02:00;1509106258.0;-11.4876;-36.8099;36000.0;209.0;416.0;A20N;PR-YRB;REC;GRU;AD4489;AZU4489;4929C;5045;230.88375542802024;906.2209072532582
13839.0;2017-10-28 20:44:07-02:00;1509230647.0;-18.5712;-41.3831;38000.0;208.0;422.0;B738;PR-GXR;SSA;GRU;G31697;GLO1697;48F04;0;383.62647664820713;408.6433871233596
13214.0;2017-11-08 19:24:27-02:00;1510176267.0;-22.9136;-43.1658;0.0;137.0;0.0;A319;PT-TMA;SDU;CGH;JJ3955;JJ3955;483DD;0;0.2832053086603758;197.4384283182349
9093.0;2017-11-08 00:54:05-02:00;1510109645.0;-7.9949;-34.9668;2400.0;161.0;173.0;B738;PR-GUF;GRU;REC;G31620;GLO1620;48614;0;1140.6901870136892;8.326422099100427
8934.0;2017-10-26 21:18:16-02:00;1509059896.0;-10.9342;-37.9047;35025.0;28.0;486.0;A321;PT-MXI;GRU;REC;JJ3516;TAM3516;48809;0;897.474907565359;244.38040294010392
3083.0;2017-09-20 19:40:52-03:00;1505947252.0;-23.6121;-46.2615;15775.0;73.0;351.0;B738;PR-GXQ;CGH;SDU;G31050;GLO1050;48F03;0;21.76378958799399;176.2544920075034
14024.0;2017-11-10 21:26:44-02:00;1510356404.0;-23.2222;-45.9387;11975.0;282.0;215.0;A320;PR-OCV;SSA;GRU;O66259;ONE6259;491F0;0;756.9851547959073;32.16056387267797
11110.0;2017-10-05 11:21:15-03:00;1507213275.0;-23.0035;-45.3262;25600.0;256.0;381.0;B763;PT-MSY;REC;GRU;JJ3291;TAM3291;48E74;0;1077.0011398797224;68.4672203955465
2.0;2017-09-12 08:32:04-03:00;1505215924.0;-23.4488;-46.9787;8025.0;105.0;225.0;B738;PR-VBK;BSB;CGH;G31465;GLO1465;48104;0;458.5680010284132;20.713726430145755
2637.0;2017-10-05 20:11:50-03:00;1507245110.0;-23.6225;-46.6604;0.0;337.0;2.0;A320;PR-MHP;CGH;POA;JJ3051;TAM3051;480D1;0;0.3096882856024181;452.89197349855624
12642.0;2017-10-27 09:15:39-02:00;1509102939.0;-23.6104;-46.819;5500.0;348.0;167.0;A318;PR-AVJ;SDU;CGH;O66003;ONE6003;48990;0;206.25497652039445;9.005102817855228
9022.0;2017-11-01 21:03:38-02:00;1509577418.0;-20.7831;-44.3644;37050.0;35.0;478.0;A20N;PR-OBH;GRU;REC;O66316;ONE6316;492CF;0;197.99992040481266;937.6840608478062
12441.0;2017-10-10 10:57:16-03:00;1507643836.0;-23.6305;-46.6573;0.0;126.0;0.0;A319;PR-MYM;SDU;CGH;JJ3911;TAM3911;4894F;0;197.76940683940666;0.26853498989288094
7875.0;2017-11-09 14:07:14-02:00;1510243634.0;-24.5692;-48.1631;25975.0;235.0;388.0;A319;PR-MYL;GRU;CWB;JJ3331;TAM3331;48950;0;115.12842367014645;79.93468073208952
11142.0;2017-10-07 10:59:47-03:00;1507384787.0;-18.2674;-40.9374;35975.0;215.0;435.0;A20N;PR-YRA;REC;GRU;AD4489;AZU4489;492B0;5244;703.6051037032134;439.41227660547617
5060.0;2017-09-27 16:10:23.822788-03:00;1506539423.8227878;-23.110520468476363;-47.114270923813386;13984.469609389;173.35481360765164;318.98388979426124;B737;PR-GEK;CNF;CGH;G31309;GLO1309;4926F;0;273.5579733946277;40.0
2701.0;2017-10-24 18:31:44-02:00;1508877104.0;-23.7666;-46.7659;5325.0;237.0;278.0;B738;PR-GXF;CGH;POA;G31226;GLO1226;48E0B;0;10.374947392103;442.47442637639324
8503.0;2017-11-09 14:22:19-02:00;1510244539.0;-25.0579;-47.7674;34000.0;216.0;410.0;A320;PR-TYD;GRU;POA;JJ3366;TAM3366;48E55;0;120.58497802104309;347.7117395521886
5122.0;2017-10-02 21:30:05-03:00;1506990605.0;-22.9855;-47.1104;16725.0;216.0;360.0;B738;PR-GXW;CNF;CGH;G31315;GLO1315;48FB7;0;267.74905480876333;45.9437223903077
3259.0;2017-09-24 19:45:11-03:00;1506293111.0;-22.9041;-43.1632;0.0;176.0;113.0;A318;PR-AVJ;CGH;SDU;O66014;ONE6014;48990;3305;197.70978970929318;0.3567470787603118
2524.0;2017-09-25 19:04:19-03:00;1506377059.0;-25.3056;-48.1756;36000.0;209.0;429.0;B738;PR-GGH;CGH;POA;G31226;GLO1226;481D6;0;130.76120174499738;323.7637009616356
5174.0;2017-10-09 07:26:28-03:00;1507544788.0;-23.6239;-46.6594;0.0;149.0;11.0;A320;PR-TYA;CNF;CGH;JJ3201;TAM3201;48E46;0;283.42135571974524;0.2125101368527282
8316.0;2017-10-28 10:52:21-02:00;1509195141.0;-26.5852;-48.9923;36000.0;216.0;413.0;B737;PR-GEH;GRU;POA;G31234;GLO1234;4919E;0;233.80364921560414;235.09716664613802
13718.0;2017-10-06 21:15:49-03:00;1507335349.0;-17.2877;-40.6482;35975.0;208.0;434.0;A321;PT-XPL;SSA;GRU;JJ3815;TAM3815;49234;0;295.7842566314237;494.10547126041115
10767.0;2017-11-07 12:32:42-02:00;1510065162.0;-23.4672;-46.5926;4225.0;74.0;160.0;E195;PR-AXT;POA;GRU;AD5187;AZU5187;48E88;0;462.8125190712325;6.860933269572751
5227.0;2017-10-26 09:54:10.484430-02:00;1509018850.48443;-23.110635191211742;-47.1143085459507;15072.50643333128;172.0;281.1674080869512;B737;PR-GED;CNF;CGH;G31303;GLO1303;48989;0;273.5655726813202;40.0
497.0;2017-10-31 20:24:45-02:00;1509488685.0;-16.0952;-47.8669;12050.0;163.0;271.0;A318;PR-AVJ;BSB;CGH;O66173;ONE6173;48990;0;13.796929699423895;457.7991947322464
882.0;2017-09-26 16:15:15-03:00;1506453315.0;-23.8055;-46.8864;10625.0;302.0;285.0;A320;PR-MHZ;CGH;BSB;JJ3710;TAM3710;48275;0;16.627929818348935;480.467781183537
9343.0;2017-09-28 23:09:33-03:00;1506650973.0;-15.0448;-39.8716;39000.0;30.0;505.0;B738;PR-GXD;GRU;SSA;G31698;GLO1698;48E09;0;627.9809295303601;157.0032302188696
9576.0;2017-11-03 15:17:33-02:00;1509729453.0;-13.3957;-38.8062;9725.0;38.0;322.0;A320;PR-OCT;GRU;SSA;O66314;ONE6314;491F1;0;744.7649744769931;40.72742180089755
9065.0;2017-11-05 09:25:42-02:00;1509881142.0;-15.7164;-40.8119;37000.0;33.0;468.0;B738;PR-GXI;GRU;REC;G31614;GLO1614;48E78;0;563.777553306745;572.6148708805446
8180.0;2017-10-06 08:53:57.506593-03:00;1507290837.5065935;-23.93608230625854;-46.951956657572666;21198.883471541776;221.0;404.0897490613421;A320;PR-AVR;GRU;POA;O66126;ONE6126;48A71;0;40.0;428.4695315686891
2311.0;2017-11-01 18:10:26-02:00;1509567026.0;-25.0034;-48.8274;12775.0;228.0;318.0;A320;PR-MBD;CGH;CWB;JJ3015;TAM3015;47FD0;0;144.89266738572474;36.98011231523377
4572.0;2017-11-07 08:11:15-02:00;1510049475.0;-22.872;-43.3296;3950.0;65.0;216.0;A319;PR-MBN;CGH;SDU;JJ3906;TAM3906;48043;3704;189.23098407692183;9.530743208330456
3472.0;2017-09-29 07:36:13-03:00;1506681373.0;-22.9231;-43.1618;0.0;176.0;127.0;B738;PR-GXN;CGH;SDU;G31002;GLO1002;48F00;3452;197.52441554942337;0.7883642059471652
10642.0;2017-10-30 20:59:42-02:00;1509404382.0;-28.5616;-49.7454;34625.0;36.0;516.0;B738;PR-GGO;POA;GRU;G31239;GLO1239;4823F;0;114.01138365305798;355.1783272070466
4144.0;2017-10-28 09:51:50-02:00;1509191510.0;-23.2716;-44.9665;26125.0;76.0;447.0;B738;PR-GXJ;CGH;SDU;G31010;GLO1010;48E92;0;95.59136332313427;102.08674840355823
11072.0;2017-10-01 09:40:26-03:00;1506861626.0;-13.932;-38.3601;32000.0;211.0;456.0;A321;PT-XPJ;REC;GRU;JJ3648;TAM3648;49206;0;403.5591985894601;734.1778989287959
13308.0;2017-11-10 17:03:03-02:00;1510340583.0;-23.482;-44.0099;21950.0;255.0;383.0;A319;PT-TME;SDU;CGH;JJ3943;TAM3943;485B2;3233;58.08587388548186;146.0758011656731
12461.0;2017-10-10 15:26:48-03:00;1507660008.0;-23.6318;-46.6541;0.0;255.0;25.0;A318;PR-ONI;SDU;CGH;O66009;ONE6009;48BB0;0;197.61323158307036;0.3644373010233708
6699.0;2017-10-27 10:53:08-02:00;1509108788.0;-25.5383;-49.1694;0.0;80.0;0.0;A320;PR-ONS;CWB;GRU;O66241;ONE6241;48E6C;0;0.5398704264522017;194.2279192349023
2759.0;2017-10-29 20:15:36.134923-02:00;1509315336.1349225;-24.16601680183783;-47.08188664209244;19234.722290555612;211.0;368.3134922587303;E195;PR-AUN;CGH;POA;AD2916;AZU2916;491DF;3241;40.0;412.948917412382
10920.0;2017-09-21 01:29:30-03:00;1505968170.0;-23.3925;-46.6777;6450.0;222.0;242.0;A321;PT-MXI;REC;GRU;JJ4505;TAM4505;48809;0;1140.5672491557527;11.580709546482156
1949.0;2017-11-10 17:13:49-02:00;1510341229.0;-19.761;-43.8426;5800.0;267.0;224.0;A319;PT-TMD;CGH;CNF;JJ3202;TAM3202;4851B;0;280.4569740392853;10.99784973056129
8451.0;2017-11-06 20:03:20-02:00;1510005800.0;-29.9286;-51.3989;4400.0;160.0;214.0;B738;PR-GUR;GRU;POA;G31238;GLO1238;48C04;0;471.3464502784673;12.494431571969743
11378.0;2017-11-06 10:58:57-02:00;1509973137.0;-23.4633;-46.6855;5850.0;129.0;179.0;A321;PT-XPH;REC;GRU;JJ3515;TAM3515;491AD;0;1144.1743876744702;11.833035797842951
4398.0;2017-11-02 18:36:33-02:00;1509654993.0;-22.8675;-43.1844;725.0;96.0;118.0;A319;PT-TMC;CGH;SDU;JJ3948;TAM3948;4851A;3406;197.09073326124476;2.827814851923569
13919.0;2017-11-03 11:27:02-02:00;1509715622.0;-22.4979;-43.8949;33975.0;227.0;413.0;A321;PT-MXJ;SSA;GRU;JJ3663;TAM3663;48DC5;0;658.5752876552785;153.40703503947657
13865.0;2017-10-30 18:34:43-02:00;1509395683.0;-23.3889;-46.4816;9475.0;341.0;233.0;A321;PT-XPO;SSA;GRU;JJ3989;TAM3989;49246;0;783.0552506576943;2.843686968065087
10958.0;2017-09-23 10:30:42-03:00;1506173442.0;-9.3622;-35.6926;22150.0;215.0;432.0;A320;PR-MHA;REC;GRU;JJ3255;TAM3255;48014;0;87.23148897235058;1048.5477298116293
6981.0;2017-09-23 17:57:34-03:00;1506200254.0;-19.6438;-43.9596;2475.0;139.0;138.0;A320;PR-OBB;GRU;CNF;O66148;ONE6148;49220;0;267.7342076141087;1.3571809315654981
2139.0;2017-09-30 11:06:06-03:00;1506780366.0;-25.4456;-48.8207;8900.0;212.0;280.0;A320;PR-MHF;CGH;CWB;JJ4538;JJ4538;4808C;0;161.13362374013207;19.965565587347562
4549.0;2017-11-06 16:58:50-02:00;1509994730.0;-23.1075;-44.2161;13275.0;76.0;357.0;A319;PT-TMG;CGH;SDU;JJ3942;TAM3942;4894E;0;138.2091367521811;59.48769335015186
9722.0;2017-09-12 18:59:09-03:00;1505253549.0;-24.4764;-46.9539;21650.0;25.0;373.0;A320;PR-MHR;POA;CGH;JJ3046;TAM3046;480F9;0;400.88689634102116;53.65433970112084
12501.0;2017-10-24 14:03:56-02:00;1508861036.0;-23.4147;-44.7331;30000.0;256.0;392.0;B738;PR-GUO;SDU;CGH;G31029;GLO1029;48AFE;3670;91.94354253249845;106.75794621695792
5772.0;2017-10-30 15:58:43-02:00;1509386323.0;-22.5094;-46.1979;21925.0;187.0;397.0;B737;PR-VBO;CNF;GRU;G31319;GLO1319;483B1;0;213.6678265191978;57.71404659911944
11200.0;2017-10-24 17:25:20-02:00;1508873120.0;-23.4793;-46.6361;4925.0;72.0;184.0;B738;PR-GUL;REC;GRU;G31617;GLO1617;48988;0;1143.2482164084777;9.366915811772673
9037.0;2017-11-02 20:58:37-02:00;1509663517.0;-20.4933;-44.146;37000.0;35.0;501.0;A320;PR-ONL;GRU;REC;O66316;ONE6316;48BB3;0;219.31379633282143;916.3807265030922
10108.0;2017-11-04 08:19:16-02:00;1509790756.0;-27.0223;-48.8828;28975.0;34.0;448.0;A320;PR-MHR;POA;CGH;JJ4534;TAM4534;480F9;0;215.65219316514182;237.26950674867635
5071.0;2017-09-28 14:51:33-03:00;1506621093.0;-20.9241;-45.4906;31950.0;216.0;410.0;A319;PT-TMG;CNF;CGH;JJ3114;TAM3114;4894E;0;115.9059737552165;174.8744586034772
558.0;2017-11-04 15:59:11-02:00;1509818351.0;-21.4639;-46.8301;37050.0;170.0;452.0;A320;PR-ONL;BSB;CGH;O66063;ONE6063;48BB3;0;341.83073689363255;130.32278706359546
1412.0;2017-11-10 23:03:19-02:00;1510362199.0;-20.6439;-47.7876;37975.0;350.0;443.0;A319;PT-TMI;CGH;BSB;JJ3733;TAM3733;48CE6;0;189.99339000411575;286.9788196338588
7307.0;2017-11-05 08:51:35-02:00;1509879095.0;-23.491;-46.4733;4700.0;112.0;291.0;A320;PR-AVP;GRU;CNF;O66144;ONE6144;48A6F;0;3.332666176400401;271.21281694920634
4890.0;2017-11-13 20:57:32.062949-02:00;1510613852.0629492;-23.687241258985416;-46.598416067638965;5665.340975216713;129.32341172055382;213.27973574298508;A319;PR-MBN;CGH;SDU;JJ3958;TAM3958;48043;0;5.0;195.3467032131928
8898.0;2017-10-24 12:55:31-02:00;1508856931.0;-10.5238;-37.1749;37000.0;40.0;492.0;B738;PR-GUL;GRU;REC;G31616;GLO1616;48988;0;941.5099709141753;196.4857588403552
10972.0;2017-09-24 17:11:20-03:00;1506283880.0;-16.5054;-39.5549;32000.0;210.0;455.0;A321;PT-MXD;REC;GRU;JJ3821;TAM3821;482C5;0;572.2744134948276;570.9508312771787
903.0;2017-09-27 17:45:12-03:00;1506545112.0;-21.0476;-47.7898;37975.0;353.0;440.0;A320;PR-MYI;CGH;BSB;JJ3722;TAM3722;486C2;0;167.3058773834265;311.2335077782682
3113.0;2017-09-21 13:39:16-03:00;1506011956.0;-23.4159;-45.5598;21000.0;72.0;339.0;B738;PR-GXD;CGH;SDU;G31028;GLO1028;48E09;0;61.74344187639691;135.92356980455958
10951.0;2017-09-22 19:58:32-03:00;1506121112.0;-12.6352;-37.4748;33975.0;208.0;465.0;A321;PT-MXJ;REC;GRU;JJ3525;TAM3525;48DC5;0;310.1646773382589;827.5555623993041
12610.0;2017-10-26 14:14:20-02:00;1509034460.0;-22.89;-43.0821;4750.0;95.0;239.0;B738;PR-GXM;SDU;CGH;G31031;GLO1031;48EFF;3372;4.611234710742881;202.27476318877882
9057.0;2017-11-04 14:28:31-02:00;1509812911.0;-8.3686;-35.3624;11125.0;36.0;360.0;A320;PR-AVQ;GRU;REC;O66324;ONE6324;48A70;0;1108.893439433789;29.930781555664776
13711.0;2017-10-06 16:56:05-03:00;1507319765.0;-23.2945;-46.5517;12025.0;240.0;355.0;B738;PR-GGU;SSA;GRU;G31693;GLO1693;48414;0;780.9778168556127;9.524528897454791
11346.0;2017-11-03 15:57:47-02:00;1509731867.0;-8.1306;-34.9218;0.0;340.0;20.0;A20N;PR-OBL;REC;GRU;O66325;ONE6325;49329;0;0.25972093176364325;1135.4744762278099
10363.0;2017-09-27 16:39:51-03:00;1506541191.0;-25.6742;-47.4898;36975.0;36.0;477.0;A320;PR-MHW;POA;GRU;JJ3395;TAM3395;48274;0;325.0672052121649;145.58718792575678
13163.0;2017-11-07 20:06:23-02:00;1510092383.0;-23.8612;-45.7005;21175.0;257.0;353.0;B737;PR-GEK;SDU;CGH;G31053;GLO1053;4926F;3604;151.24091371192523;54.458052777534704
1129.0;2017-10-25 16:16:09-02:00;1508955369.0;-18.2204;-48.1806;38000.0;349.0;441.0;A320;PR-TYA;CGH;BSB;JJ3718;TAM3718;48E46;0;335.9933522189807;142.01059750105077
10842.0;2017-11-12 15:20:42-02:00;1510507242.0;-28.573;-50.0767;28400.0;33.0;532.0;A320;PR-ONS;POA;GRU;O66123;ONE6123;48E6C;0;102.88795874892914;364.98081309132306
13368.0;2017-11-12 15:01:35-02:00;1510506095.0;-23.5717;-45.4661;12225.0;256.0;236.0;A319;PT-TMG;SDU;CGH;JJ3975;TAM3975;4894E;3736;133.29797163231916;65.6435501908983
10808.0;2017-11-09 19:24:14.872169-02:00;1510262654.8721693;-29.9360714391025;-51.10268841595697;3621.9207283405854;22.916777944509494;226.49001279727847;E195;PR-AUE;POA;GRU;AD2880;AZU2880;49050;3551;5.0;462.99778024648856
2208.0;2017-10-09 16:07:06-03:00;1507576026.0;-25.6275;-48.8558;6800.0;260.0;250.0;A320;PR-TYF;CGH;CWB;JJ3013;TAM3013;48EC6;0;170.03400551616502;18.296513310550125
9674.0;2017-11-12 23:23:11-02:00;1510536191.0;-19.3834;-43.0551;36975.0;43.0;496.0;A20N;PR-OBI;GRU;SSA;O66258;ONE6258;492D0;0;309.6519612997166;475.42090825061723
13876.0;2017-10-31 13:01:37-02:00;1509462097.0;-19.91;-42.2262;34000.0;212.0;427.0;A321;PT-XPD;SSA;GRU;JJ3805;TAM3805;491A2;0;477.1649891478094;318.0446377242162
13959.0;2017-11-06 11:06:02-02:00;1509973562.0;-20.4188;-42.5657;33975.0;212.0;436.0;A321;PT-XPE;SSA;GRU;JJ3663;TAM3663;491B1;0;513.196481829742;283.4255795524881
3993.0;2017-10-25 09:17:13-02:00;1508930233.0;-23.0843;-44.1148;11400.0;76.0;326.0;A319;PR-MBN;CGH;SDU;JJ3910;TAM3910;48043;0;143.98084264361435;53.72268896801795
4914.0;2017-11-14 13:35:20-02:00;1510673720.0;-22.9143;-43.1648;0.0;315.0;21.0;A318;PR-AVJ;CGH;SDU;O66008;ONE6008;48990;3722;197.4827168051901;0.2881298168102135
11214.0;2017-10-25 14:06:13-02:00;1508947573.0;-9.3466;-35.6622;21400.0;217.0;439.0;A321;PT-XPI;REC;GRU;JJ3505;TAM3505;491AE;0;85.49305352502401;1050.3490774892628
6262.0;2017-11-02 12:21:50-02:00;1509632510.0;-25.526;-49.1786;0.0;135.0;98.0;A319;PR-MBN;CWB;CGH;JJ3008;TAM3008;48043;0;0.36638675630560014;179.01422008587824
6084.0;2017-09-30 17:49:27-03:00;1506804567.0;-25.5175;-49.3121;10625.0;180.0;296.0;B738;PR-GGZ;CWB;CGH;G31945;GLO1945;484FB;0;7.425192921102592;184.38044618271854
5042.0;2017-09-25 22:24:32-03:00;1506389072.0;-23.6033;-46.6727;2775.0;147.0;131.0;A320;PR-MBA;CNF;CGH;JJ3221;TAM3221;47FA6;0;282.77351923946395;1.6391962880729614
6037.0;2017-09-26 10:26:59-03:00;1506432419.0;-25.1779;-47.9792;29000.0;54.0;393.0;B737;PR-VBI;CWB;CGH;G31137;GLO1137;483A4;0;68.40226119074076;118.07854210751026
